sensor,time,power,temperature,flag_missing_temperature,flag_bad_coordinates,flag_physical_outlier,flag_sensor_iqr_outlier,flag_rolling_spike,flag_row_outlier
N8,4222800000.0,500.0,,True,False,False,False,False,True
N8,4231440000.0,500.0,,True,False,False,False,False,True
N8,4233168000.0,424.30872,,True,False,False,False,False,True
N8,4238352000.0,0.0,,True,False,False,False,False,True
N8,4276368000.0,0.0,,True,False,False,False,False,True
N8,4308336000.0,500.0,,True,False,False,False,False,True
N8,4310064000.0,0.0,99.659996,False,False,False,False,True,True
N8,4343760000.0,500.0,73.2201,False,False,False,False,True,True
N8,4354128000.0,500.0,94.63049,False,False,False,False,True,True
N8,4360176000.0,416.90594,,True,False,False,False,False,True
N8,4365360000.0,416.61234,101.25442,False,False,False,False,True,True
N8,4424976000.0,500.0,87.435814,False,False,False,False,True,True
N8,4431024000.0,412.99652,,True,False,False,False,False,True
N8,4444848000.0,0.0,,True,False,False,False,False,True
N8,4448304000.0,500.0,,True,False,False,False,False,True
N8,4458672000.0,0.0,-79.25344,False,False,True,False,True,True
N8,4459536000.0,500.0,,True,False,False,False,False,True
N8,4462992000.0,411.33115,,True,False,False,False,False,True
N8,4471632000.0,410.88104,-47.73584,False,False,True,False,True,True
N8,4475088000.0,500.0,,True,False,False,False,False,True
N8,4475952000.0,500.0,,True,False,False,False,False,True
N8,4481136000.0,0.0,-28.76161,False,False,True,False,True,True
N8,4497552000.0,409.53073,61.78858,False,False,False,False,True,True
N8,4503600000.0,500.0,,True,False,False,False,False,True
N8,4514832000.0,408.63052,-17.746382,False,False,True,False,True,True
N8,4515696000.0,408.5855,,True,False,False,False,False,True
N8,4520880000.0,0.0,,True,False,False,False,False,True
N8,4532976000.0,0.0,-44.691704,False,False,True,False,True,True
N8,4557168000.0,0.0,,True,False,False,False,False,True
N8,4595184000.0,404.44455,104.71773,False,False,False,False,True,True
N8,4619376000.0,500.0,,True,False,False,False,False,True
N8,4628016000.0,402.73413,,True,False,False,False,False,True
N8,4636656000.0,0.0,,True,False,False,False,False,True
N8,4649616000.0,500.0,-43.41521,False,False,True,False,True,True
N8,4654800000.0,500.0,-25.005716,False,False,True,False,True,True
N8,4674672000.0,500.0,-53.37463,False,False,True,False,True,True
N8,4682448000.0,399.8985,97.71333,False,False,False,False,True,True
N8,4682448000.0,500.0,,True,False,False,False,False,True
N8,4683312000.0,500.0,,True,False,False,False,False,True
N8,4684176000.0,0.0,,True,False,False,False,False,True
N8,4692816000.0,399.35837,105.18164,False,False,False,False,True,True
N8,4697136000.0,0.0,94.27305,False,False,False,False,True,True
N8,4698864000.0,0.0,,True,False,False,False,False,True
N8,4699728000.0,398.9983,,True,False,False,False,False,True
N8,4728240000.0,0.0,,True,False,False,False,False,True
N8,4737830400.0,397.0574,,True,False,False,False,False,True
N8,4768070400.0,0.0,118.89318,False,False,False,False,True,True
N8,4800902400.0,394.14584,,True,False,False,False,False,True
N8,4812134400.0,393.62735,106.51189,False,False,False,False,True,True
N8,4819910400.0,0.0,,True,False,False,False,False,True
N8,4824230400.0,393.06897,,True,False,False,False,False,True
N8,4854470400.0,0.0,99.48765,False,False,False,False,True,True
N8,4859654400.0,391.4337,,True,False,False,False,False,True
N8,4859654400.0,0.0,,True,False,False,False,False,True
N8,4864838400.0,0.0,,True,False,False,False,False,True
N8,4872614400.0,0.0,,True,False,False,False,False,True
N8,4925318400.0,0.0,,True,False,False,False,False,True
N8,4929638400.0,388.20303,,True,False,False,False,False,True
N8,4930502400.0,0.0,93.05362,False,False,False,False,True,True
N8,4942598400.0,0.0,-71.80997,False,False,True,False,True,True
N8,4957286400.0,0.0,,True,False,False,False,False,True
N8,4965926400.0,0.0,-70.59834,False,False,True,False,True,True
N8,4969382400.0,0.0,-43.251434,False,False,True,False,True,True
N8,4973702400.0,386.16895,,True,False,False,False,False,True
N8,4978022400.0,0.0,,True,False,False,False,False,True
N8,4986662400.0,0.0,,True,False,False,False,False,True
N8,5041094400.0,0.0,,True,False,False,False,False,True
N8,5062694400.0,0.0,,True,False,False,False,False,True
N8,5097254400.0,380.71616,-35.07468,False,False,True,False,True,True
N8,5120582400.0,0.0,,True,False,False,False,False,True
N8,5133542400.0,0.0,,True,False,False,False,False,True
N8,5136998400.0,379.07498,,True,False,False,False,False,True
N8,5138726400.0,0.0,,True,False,False,False,False,True
N8,5159462400.0,378.14734,-22.793642,False,False,True,False,False,True
N8,5164646400.0,0.0,47.643364,False,False,False,False,True,True
N8,5168102400.0,0.0,,True,False,False,False,False,True
N8,5171558400.0,0.0,,True,False,False,False,False,True
N8,5174150400.0,377.54083,,True,False,False,False,False,True
N8,5178470400.0,0.0,,True,False,False,False,False,True
N8,5194886400.0,0.0,,True,False,False,False,False,True
N8,5200934400.0,0.0,63.449905,False,False,False,False,True,True
N8,5251046400.0,0.0,84.31997,False,False,False,False,True,True
N8,5257094400.0,0.0,,True,False,False,False,False,True
N8,5259686400.0,0.0,89.81336,False,False,False,False,True,True
N8,5276966400.0,0.0,,True,False,False,False,False,True
N8,5287334400.0,0.0,-42.389393,False,False,True,False,True,True
N8,5312390400.0,0.0,104.83061,False,False,False,False,True,True
N8,5316710400.0,371.65396,70.784645,False,False,False,False,True,True
N8,5350406400.0,0.0,,True,False,False,False,False,True
N8,5354726400.0,0.0,,True,False,False,False,False,True
N8,5363366400.0,369.74042,,True,False,False,False,False,True
N8,5410886400.0,0.0,46.4436,False,False,False,False,True,True
N8,5414342400.0,0.0,,True,False,False,False,False,True
N8,5438534400.0,367.07355,,True,False,False,False,False,True
N8,5440262400.0,0.0,,True,False,False,False,False,True
N8,5453222400.0,0.0,86.50025,False,False,False,False,True,True
N8,5454950400.0,0.0,,True,False,False,False,False,True
N8,5480006400.0,365.6022,,True,False,False,False,False,True
N8,5537116800.0,363.576,,True,False,False,False,False,True
N8,5545756800.0,0.0,,True,False,False,False,False,True
N8,5574268800.0,0.0,92.55139,False,False,False,False,True,True
N8,5599324800.0,361.36896,,True,False,False,False,False,True
N8,5645116800.0,0.0,,True,False,False,False,False,True
N8,5664124800.0,359.06995,,True,False,False,False,False,True
N8,5670172800.0,0.0,,True,False,False,False,False,True
N8,5671900800.0,0.0,87.594124,False,False,False,False,True,True
N8,5672764800.0,0.0,-68.74036,False,False,True,False,True,True
N8,5673628800.0,0.0,,True,False,False,False,False,True
N8,5682268800.0,358.42624,,True,False,False,False,False,True
N8,5693500800.0,0.0,,True,False,False,False,False,True
N8,5699548800.0,0.0,-52.961174,False,False,True,False,True,True
N8,5708188800.0,0.0,,True,False,False,False,False,True
N8,5734972800.0,0.0,,True,False,False,False,False,True
N8,5742748800.0,0.0,-52.950554,False,False,True,False,True,True
N8,5747932800.0,0.0,-41.944252,False,False,True,False,True,True
N8,5753980800.0,0.0,-56.561222,False,False,True,False,True,True
N8,5779900800.0,0.0,,True,False,False,False,False,True
N8,5779900800.0,0.0,-91.1007,False,False,True,False,True,True
N8,5780764800.0,354.93173,63.556183,False,False,False,False,True,True
N8,5789404800.0,354.6252,87.79665,False,False,False,False,True,True
N8,5792860800.0,0.0,,True,False,False,False,False,True
N8,5800636800.0,354.2267,88.073654,False,False,False,False,True,True
N8,5802364800.0,0.0,,True,False,False,False,False,True
N8,5815324800.0,353.7056,76.79774,False,False,False,False,True,True
N8,5820508800.0,353.52167,,True,False,False,False,False,True
N8,5830876800.0,0.0,,True,False,False,False,False,True
N8,5839516800.0,352.8473,-31.990252,False,False,True,False,True,True
N8,5903452800.0,0.0,,True,False,False,False,False,True
N8,5916412800.0,0.0,,True,False,False,False,False,True
N8,5917276800.0,0.0,-44.5921,False,False,True,False,True,True
N8,5919868800.0,0.0,87.38833,False,False,False,False,True,True
N8,5935420800.0,0.0,-93.109795,False,False,True,False,True,True
N8,5981212800.0,347.82013,-52.362675,False,False,True,False,True,True
N8,6012316800.0,0.0,,True,False,False,False,False,True
N8,6014044800.0,0.0,,True,False,False,False,False,True
N8,6027004800.0,0.0,-35.022846,False,False,True,False,True,True
N8,6038236800.0,0.0,,True,False,False,False,False,True
N8,6044284800.0,345.9454,,True,False,False,False,False,True
N8,6060700800.0,0.0,50.120083,False,False,False,False,True,True
N8,6061564800.0,345.45193,,True,False,False,False,False,True
N8,6061564800.0,0.0,,True,False,False,False,False,True
N8,6062428800.0,345.42728,,True,False,False,False,False,True
N8,6081436800.0,0.0,,True,False,False,False,False,True
N8,6086620800.0,0.0,69.49386,False,False,False,False,True,True
N8,6095260800.0,0.0,,True,False,False,False,False,True
N8,6130684800.0,0.0,-54.9158,False,False,True,False,True,True
N8,6140188800.0,343.20663,-28.235136,False,False,True,False,True,True
N8,6150556800.0,0.0,70.82341,False,False,False,False,True,True
N8,6158332800.0,0.0,-69.134674,False,False,True,False,True,True
N8,6188572800.0,0.0,84.37329,False,False,False,False,True,True
N8,6202396800.0,0.0,,True,False,False,False,False,True
N8,6211036800.0,0.0,,True,False,False,False,False,True
N8,6217948800.0,0.0,-34.5072,False,False,True,False,True,True
N8,6220540800.0,340.912,,True,False,False,False,False,True
N8,6287932800.0,0.0,-34.865757,False,False,True,False,True,True
N8,6294844800.0,338.79007,,True,False,False,False,False,True
N8,6300028800.0,0.0,83.20574,False,False,False,False,True,True
N8,6301756800.0,338.59268,,True,False,False,False,False,True
N8,6311347200.0,338.31882,,True,False,False,False,False,True
N8,6325171200.0,0.0,65.93386,False,False,False,False,True,True
N8,6327763200.0,0.0,95.7765,False,False,False,False,True,True
N8,6328627200.0,0.0,,True,False,False,False,False,True
N8,6353683200.0,0.0,56.915783,False,False,False,False,True,True
N8,6362323200.0,336.86307,,True,False,False,False,False,True
N8,6416755200.0,335.30862,,True,False,False,False,False,True
N8,6420211200.0,0.0,94.594986,False,False,False,False,True,True
N8,6444403200.0,334.51907,94.671745,False,False,False,False,True,True
N8,6461683200.0,334.0256,-32.91597,False,False,True,False,True,True
N8,6517843200.0,332.4218,,True,False,False,False,False,True
N8,6550675200.0,0.0,,True,False,False,False,False,True
N8,6551539200.0,331.45953,,True,False,False,False,False,True
N8,6570547200.0,0.0,-66.324356,False,False,True,False,True,True
N8,6586963200.0,0.0,,True,False,False,False,False,True
N8,6593875200.0,0.0,-68.90764,False,False,True,False,True,True
N8,6613747200.0,0.0,,True,False,False,False,False,True
N8,6618067200.0,0.0,,True,False,False,False,False,True
N8,6619795200.0,0.0,,True,False,False,False,False,True
N8,6620659200.0,329.48566,,True,False,False,False,False,True
N8,6637075200.0,0.0,-26.049608,False,False,True,False,True,True
N8,6648307200.0,0.0,,True,False,False,False,False,True
N8,6662995200.0,0.0,-67.985596,False,False,True,False,True,True
N8,6676819200.0,0.0,-35.70905,False,False,True,False,True,True
N8,6714835200.0,0.0,62.861267,False,False,False,False,True,True
N8,6759763200.0,0.0,,True,False,False,False,False,True
N8,6792595200.0,0.0,81.226616,False,False,False,False,True,True
N8,6796915200.0,324.45224,,True,False,False,False,False,True
N8,6822835200.0,0.0,-27.459751,False,False,True,False,True,True
N8,6828019200.0,0.0,98.564835,False,False,False,False,True,True
N8,6829747200.0,0.0,,True,False,False,False,False,True
N8,6832339200.0,0.0,-88.725624,False,False,True,False,True,True
N8,6837523200.0,0.0,,True,False,False,False,False,True
N8,6847027200.0,323.02118,,True,False,False,False,False,True
N8,6862579200.0,0.0,,True,False,False,False,False,True
N8,6887635200.0,0.0,,True,False,False,False,False,True
N8,6898867200.0,321.54077,,True,False,False,False,False,True
N8,6904051200.0,0.0,,True,False,False,False,False,True
N8,6904915200.0,0.0,,True,False,False,False,False,True
N8,6927379200.0,0.0,,True,False,False,False,False,True
N8,6961939200.0,0.0,38.114433,False,False,False,False,True,True
N8,6967123200.0,319.73242,,True,False,False,False,False,True
N8,6971443200.0,0.0,,True,False,False,False,False,True
N8,6975763200.0,0.0,,True,False,False,False,False,True
N8,6977491200.0,0.0,,True,False,False,False,False,True
N8,6982675200.0,319.3633,-21.229158,False,False,True,False,False,True
N8,6986131200.0,0.0,,True,False,False,False,False,True
N8,6991315200.0,0.0,-31.8933,False,False,True,False,True,True
N8,6992179200.0,0.0,-89.99623,False,False,True,False,True,True
N8,7018963200.0,318.50204,,True,False,False,False,False,True
N8,7020691200.0,0.0,41.043922,False,False,False,False,True,True
N8,7025011200.0,0.0,-83.187256,False,False,True,False,True,True
N8,7034515200.0,0.0,-50.90841,False,False,True,False,True,True
N8,7060435200.0,0.0,,True,False,False,False,False,True
N8,7062163200.0,0.0,,True,False,False,False,False,True
N8,7082899200.0,316.98462,,True,False,False,False,False,True
N8,7091539200.0,0.0,-53.946373,False,False,True,False,True,True
N8,7095945600.0,316.675,-81.02948,False,False,True,False,True,True
N8,7108905600.0,316.36737,74.28839,False,False,False,False,True,True
N8,7109769600.0,0.0,92.93236,False,False,False,False,True,True
N8,7124457600.0,315.9983,,True,False,False,False,False,True
N8,7128777600.0,0.0,56.37656,False,False,False,False,True,True
N8,7138281600.0,0.0,,True,False,False,False,False,True
N8,7142601600.0,315.56766,51.483894,False,False,False,False,True,True
N8,7146921600.0,0.0,,True,False,False,False,False,True
N8,7150377600.0,315.3831,,True,False,False,False,False,True
N8,7156425600.0,315.23956,60.996586,False,False,False,False,True,True
N8,7165929600.0,0.0,,True,False,False,False,False,True
N8,7166793600.0,0.0,,True,False,False,False,False,True
N8,7186665600.0,0.0,,True,False,False,False,False,True
N8,7187529600.0,314.50134,,True,False,False,False,False,True
N8,7207401600.0,0.0,,True,False,False,False,False,True
N8,7219497600.0,0.0,,True,False,False,False,False,True
N8,7222089600.0,313.6811,,True,False,False,False,False,True
N8,7228137600.0,0.0,82.09377,False,False,False,False,True,True
N8,7241961600.0,313.20947,,True,False,False,False,False,True
N8,7243689600.0,0.0,89.43161,False,False,False,False,True,True
N8,7285161600.0,312.18417,,True,False,False,False,False,True
N8,7309353600.0,0.0,-79.85134,False,False,True,False,True,True
N8,7329225600.0,311.13837,,True,False,False,False,False,True
N8,7362057600.0,0.0,,True,False,False,False,False,True
N8,7366377600.0,0.0,,True,False,False,False,False,True
N8,7376745600.0,0.0,,True,False,False,False,False,True
N8,7378473600.0,0.0,,True,False,False,False,False,True
N8,7381929600.0,0.0,,True,False,False,False,False,True
N8,7400073600.0,0.0,83.437675,False,False,False,False,True,True
N8,7400937600.0,0.0,-27.050491,False,False,True,False,True,True
N8,7405257600.0,309.33383,,True,False,False,False,False,True
N8,7432041600.0,308.69815,,True,False,False,False,False,True
N8,7441545600.0,0.0,,True,False,False,False,False,True
N8,7462281600.0,307.98044,,True,False,False,False,False,True
N8,7465737600.0,0.0,,True,False,False,False,False,True
N8,7469193600.0,0.0,-71.83935,False,False,True,False,True,True
N8,7489929600.0,307.32425,77.189,False,False,False,False,True,True
N8,7489929600.0,0.0,82.23793,False,False,False,False,True,True
N8,7502889600.0,0.0,,True,False,False,False,False,True
N8,7505481600.0,0.0,,True,False,False,False,False,True
N8,7507209600.0,0.0,-90.3784,False,False,True,False,True,True
N8,7520169600.0,0.0,60.32887,False,False,False,False,True,True
N8,7526217600.0,0.0,,True,False,False,False,False,True
N8,7535721600.0,306.23743,63.947414,False,False,False,False,True,True
N8,7540041600.0,306.1349,68.14256,False,False,False,False,True,True
N8,7547817600.0,0.0,,True,False,False,False,False,True
N8,7565961600.0,305.5197,,True,False,False,False,False,True
N8,7569417600.0,305.4411,,True,False,False,False,False,True
N8,7584105600.0,305.15656,-37.976566,False,False,True,False,True,True
N8,7585833600.0,0.0,-82.34235,False,False,True,False,True,True
N8,7600521600.0,304.83853,54.922012,False,False,False,False,True,True
N8,7619529600.0,0.0,-53.837833,False,False,True,False,True,True
N8,7632489600.0,0.0,,True,False,False,False,False,True
N8,7637673600.0,304.11884,,True,False,False,False,False,True
N8,7660137600.0,303.6837,,True,False,False,False,False,True
N8,7661865600.0,0.0,,True,False,False,False,False,True
N8,7675689600.0,0.0,,True,False,False,False,False,True
N8,7686057600.0,0.0,,True,False,False,False,False,True
N8,7715433600.0,0.0,,True,False,False,False,False,True
N8,7722345600.0,302.47858,-57.80357,False,False,True,False,True,True
N8,7727529600.0,0.0,,True,False,False,False,False,True
N8,7742217600.0,302.09363,,True,False,False,False,False,True
N8,7745673600.0,0.0,,True,False,False,False,False,True
N8,7746537600.0,0.0,,True,False,False,False,False,True
N8,7759497600.0,0.0,,True,False,False,False,False,True
N8,7782825600.0,0.0,,True,False,False,False,False,True
N8,7782825600.0,0.0,,True,False,False,False,False,True
N8,7807881600.0,0.0,,True,False,False,False,False,True
N8,7831209600.0,0.0,,True,False,False,False,False,True
N8,7844169600.0,300.11862,,True,False,False,False,False,True
N8,7855401600.0,299.90103,90.1468,False,False,False,False,True,True
N8,7863177600.0,299.7504,,True,False,False,False,False,True
N8,7871817600.0,0.0,,True,False,False,False,False,True
N8,7873545600.0,299.54956,105.93111,False,False,False,False,True,True
N8,7874409600.0,299.5328,,True,False,False,False,False,True
N8,7879593600.0,0.0,,True,False,False,False,False,True
N80,0.0,500.0,72.00955,False,False,False,True,True,True
N80,22464000.0,1470.3903,,True,False,False,False,False,True
N80,31104000.0,1463.6307,,True,False,False,False,False,True
N80,31104000.0,1400.0,73.28287,False,False,False,True,True,True
N80,33696000.0,1461.6572,,True,False,False,False,False,True
N80,34560000.0,500.0,,True,False,False,False,False,True
N80,37152000.0,500.0,77.42337,False,False,False,True,True,True
N80,38016000.0,500.0,,True,False,False,False,False,True
N80,46656000.0,1400.0,67.20329,False,False,False,True,True,True
N80,51840000.0,1447.9186,53.31845,False,False,False,True,True,True
N80,58752000.0,500.0,89.38617,False,False,False,True,True,True
N80,73440000.0,1431.7996,115.03776,False,False,False,True,True,True
N80,76032000.0,1429.896,,True,False,False,False,False,True
N80,78624000.0,500.0,-38.60702,False,False,True,False,True,True
N80,82944000.0,1424.82,,True,False,False,False,False,True
N80,83808000.0,1400.0,,True,False,False,False,False,True
N80,102816000.0,500.0,,True,False,False,False,False,True
N80,103680000.0,1409.7839,-22.44602,False,False,True,False,True,True
N80,103680000.0,1400.0,-82.234795,False,False,True,False,True,True
N80,119232000.0,500.0,-54.08165,False,False,True,False,True,True
N80,147744000.0,1378.6984,,True,False,False,False,False,True
N80,154656000.0,1400.0,-55.35823,False,False,True,False,True,True
N80,156384000.0,1372.6726,-74.023575,False,False,True,False,True,True
N80,179712000.0,1356.8701,,True,False,False,False,False,True
N80,181440000.0,1400.0,,True,False,False,False,False,True
N80,186624000.0,500.0,,True,False,False,False,False,True
N80,188352000.0,1400.0,,True,False,False,False,False,True
N80,192672000.0,500.0,75.00743,False,False,False,True,True,True
N80,202176000.0,500.0,-22.092402,False,False,True,False,True,True
N80,204768000.0,500.0,,True,False,False,False,False,True
N80,207360000.0,1400.0,,True,False,False,False,False,True
N80,215136000.0,500.0,,True,False,False,False,False,True
N80,220320000.0,500.0,48.891033,False,False,False,True,True,True
N80,228096000.0,1400.0,87.31399,False,False,False,True,True,True
N80,234144000.0,1400.0,,True,False,False,False,False,True
N80,237600000.0,500.0,,True,False,False,False,False,True
N80,246240000.0,1313.222,,True,False,False,False,False,True
N80,252288000.0,1309.3264,,True,False,False,False,False,True
N80,258336000.0,1400.0,,True,False,False,False,False,True
N80,264384000.0,1301.7133,91.73417,False,False,False,True,True,True
N80,273024000.0,500.0,,True,False,False,False,False,True
N80,279936000.0,1400.0,,True,False,False,False,False,True
N80,317088000.0,1269.1057,,True,False,False,False,False,True
N80,336096000.0,1257.7249,,True,False,False,False,False,True
N80,346464000.0,500.0,,True,False,False,False,False,True
N80,354240000.0,1400.0,,True,False,False,False,False,True
N80,362016000.0,1242.4171,-75.910446,False,False,True,False,True,True
N80,365472000.0,500.0,,True,False,False,False,False,True
N80,368064000.0,1400.0,,True,False,False,False,False,True
N80,378432000.0,500.0,,True,False,False,False,False,True
N80,385344000.0,1400.0,,True,False,False,False,False,True
N80,387936000.0,1227.376,-44.120617,False,False,True,False,True,True
N80,398304000.0,1221.4391,-63.911495,False,False,True,False,True,True
N80,400896000.0,1219.9548,,True,False,False,False,False,True
N80,401760000.0,1400.0,102.01493,False,False,False,True,True,True
N80,406944000.0,500.0,69.259415,False,False,False,True,True,True
N80,407808000.0,500.0,,True,False,False,False,False,True
N80,418176000.0,1400.0,,True,False,False,False,False,True
N80,440640000.0,1197.6125,97.73318,False,False,False,True,True,True
N80,441504000.0,500.0,,True,False,False,False,False,True
N80,445824000.0,1194.7717,-50.001743,False,False,True,False,True,True
N80,458784000.0,500.0,89.46771,False,False,False,True,True,True
N80,470880000.0,1181.0966,-52.28853,False,False,True,False,True,True
N80,475200000.0,1178.7665,,True,False,False,False,False,True
N80,484704000.0,1400.0,,True,False,False,False,False,True
N80,495936000.0,500.0,,True,False,False,False,False,True
N80,500256000.0,1400.0,-64.65546,False,False,True,False,True,True
N80,510624000.0,500.0,81.580505,False,False,False,True,True,True
N80,513216000.0,1400.0,-22.914646,False,False,True,False,True,True
N80,540000000.0,1400.0,112.66736,False,False,False,True,True,True
N80,558144000.0,1400.0,,True,False,False,False,False,True
N80,571968000.0,500.0,,True,False,False,False,False,True
N80,573696000.0,1400.0,,True,False,False,False,False,True
N80,589248000.0,500.0,,True,False,False,False,False,True
N80,602208000.0,1400.0,,True,False,False,False,False,True
N80,612576000.0,1400.0,,True,False,False,False,False,True
N80,616032000.0,1106.6302,,True,False,False,False,False,True
N80,628992000.0,1100.316,83.401276,False,False,False,True,True,True
N80,641088000.0,500.0,,True,False,False,False,False,True
N80,642816000.0,1093.7032,113.743996,False,False,False,True,True,True
N80,642816000.0,1400.0,-26.377138,False,False,True,False,True,True
N80,652320000.0,1089.1691,77.63401,False,False,False,True,True,True
N80,661824000.0,1084.6349,,True,False,False,False,False,True
N80,662688000.0,1400.0,,True,False,False,False,False,True
N80,683424000.0,500.0,,True,False,False,False,False,True
N80,687744000.0,1072.5402,,True,False,False,False,False,True
N80,702432000.0,1400.0,,True,False,False,False,False,True
N80,725760000.0,1055.1655,,True,False,False,False,False,True
N80,727488000.0,1400.0,,True,False,False,False,False,True
N80,765504000.0,1400.0,,True,False,False,False,False,True
N80,766368000.0,500.0,,True,False,False,False,False,True
N80,771552000.0,500.0,,True,False,False,False,False,True
N80,775008000.0,1400.0,,True,False,False,False,False,True
N80,776736000.0,1400.0,,True,False,False,False,False,True
N80,784512000.0,1400.0,,True,False,False,False,False,True
N80,787104000.0,1028.0868,56.47848,False,False,False,True,True,True
N80,788918400.0,500.0,-50.034546,False,False,True,False,True,True
N80,811382400.0,1400.0,,True,False,False,False,False,True
N80,827798400.0,500.0,,True,False,False,False,False,True
N80,827798400.0,1400.0,,True,False,False,False,False,True
N80,836438400.0,1400.0,-12.503183,False,False,True,False,True,True
N80,870134400.0,1400.0,,True,False,False,False,False,True
N80,874454400.0,1400.0,,True,False,False,False,False,True
N80,905558400.0,1400.0,,True,False,False,False,False,True
N80,909878400.0,977.2904,-75.09534,False,False,True,False,True,True
N80,942710400.0,500.0,-26.308313,False,False,True,False,True,True
N80,944438400.0,1400.0,50.9391,False,False,False,True,True,True
N80,965174400.0,955.8159,-73.759285,False,False,True,False,True,True
N80,994550400.0,1400.0,-63.669422,False,False,True,False,True,True
N80,1000598400.0,942.4612,,True,False,False,False,False,True
N80,1002326400.0,1000.0,54.994965,False,False,False,True,True,True
N80,1026518400.0,932.88513,,True,False,False,False,False,True
N80,1046390400.0,925.64246,,True,False,False,False,False,True
N80,1046390400.0,1000.0,-37.56631,False,False,True,False,True,True
N80,1066262400.0,918.52545,,True,False,False,False,False,True
N80,1099094400.0,1000.0,-71.83195,False,False,True,False,True,True
N80,1150070400.0,1400.0,,True,False,False,False,False,True
N80,1154390400.0,1000.0,-18.986818,False,False,True,False,True,True
N80,1156118400.0,1000.0,96.356125,False,False,False,True,True,True
N80,1219190400.0,1000.0,,True,False,False,False,False,True
N80,1223510400.0,1000.0,,True,False,False,False,False,True
N80,1227830400.0,1000.0,103.101494,False,False,False,True,True,True
N80,1244246400.0,1000.0,101.061226,False,False,False,True,True,True
N80,1315094400.0,836.96735,,True,False,False,False,False,True
N80,1360886400.0,1400.0,,True,False,False,False,False,True
N80,1366934400.0,821.63226,,True,False,False,False,False,True
N80,1367798400.0,821.3815,79.02331,False,False,False,True,True,True
N80,1369526400.0,820.8798,76.86722,False,False,False,True,True,True
N80,1387670400.0,815.6134,-79.33068,False,False,True,False,True,True
N80,1388534400.0,1000.0,79.871155,False,False,False,True,True,True
N80,1398902400.0,1400.0,,True,False,False,False,False,True
N80,1414454400.0,1000.0,,True,False,False,False,False,True
N80,1436054400.0,1400.0,-38.41635,False,False,True,False,True,True
N80,1440374400.0,1400.0,,True,False,False,False,False,True
N80,1443830400.0,1000.0,,True,False,False,False,False,True
N80,1457654400.0,1400.0,84.483734,False,False,False,True,True,True
N80,1464566400.0,1000.0,,True,False,False,False,False,True
N80,1464566400.0,1400.0,,True,False,False,False,False,True
N80,1472342400.0,791.97736,,True,False,False,False,False,True
N80,1475798400.0,1400.0,-27.432344,False,False,True,False,True,True
N80,1479254400.0,1400.0,,True,False,False,False,False,True
N80,1480118400.0,789.85785,,True,False,False,False,False,True
N80,1487030400.0,788.00085,94.486206,False,False,False,True,True,True
N80,1488758400.0,787.5395,,True,False,False,False,False,True
N80,1499126400.0,1400.0,,True,False,False,False,False,True
N80,1510358400.0,1400.0,,True,False,False,False,False,True
N80,1520726400.0,779.0373,-67.12197,False,False,True,False,True,True
N80,1525910400.0,1400.0,,True,False,False,False,False,True
N80,1534550400.0,775.4115,,True,False,False,False,False,True
N80,1543190400.0,1000.0,115.87073,False,False,False,True,True,True
N80,1547510400.0,1400.0,,True,False,False,False,False,True
N80,1552694400.0,1000.0,,True,False,False,False,False,True
N80,1563062400.0,768.04175,,True,False,False,False,False,True
N80,1573430400.0,1400.0,119.557785,False,False,False,True,True,True
N80,1589068800.0,1400.0,-31.641705,False,False,True,False,True,True
N80,1591660800.0,1400.0,,True,False,False,False,False,True
N80,1609804800.0,756.24664,,True,False,False,False,False,True
N80,1617580800.0,1000.0,,True,False,False,False,False,True
N80,1617580800.0,1400.0,87.719666,False,False,False,True,True,True
N80,1625356800.0,1000.0,,True,False,False,False,False,True
N80,1646092800.0,1000.0,,True,False,False,False,False,True
N80,1666828800.0,1400.0,,True,False,False,False,False,True
N80,1672012800.0,741.0931,,True,False,False,False,False,True
N80,1672012800.0,1000.0,114.80025,False,False,False,True,True,True
N80,1691020800.0,736.6018,,True,False,False,False,False,True
N80,1712620800.0,1000.0,,True,False,False,False,False,True
N80,1718668800.0,1000.0,,True,False,False,False,False,True
N80,1723852800.0,1000.0,114.269066,False,False,False,True,True,True
N80,1757548800.0,721.2459,,True,False,False,False,False,True
N80,1767916800.0,1000.0,80.32741,False,False,False,True,True,True
N80,1791244800.0,1000.0,-75.9353,False,False,True,False,True,True
N80,1793836800.0,713.1209,,True,False,False,False,False,True
N80,1811980800.0,1400.0,,True,False,False,False,False,True
N80,1819756800.0,1000.0,,True,False,False,False,False,True
N80,1823212800.0,1000.0,,True,False,False,False,False,True
N80,1834444800.0,704.2721,,True,False,False,False,False,True
N80,1836172800.0,1000.0,50.216457,False,False,False,True,True,True
N80,1850860800.0,1400.0,,True,False,False,False,False,True
N80,1871596800.0,1400.0,,True,False,False,False,False,True
N80,1879372800.0,1000.0,,True,False,False,False,False,True
N80,1883692800.0,693.8418,,True,False,False,False,False,True
N80,1894060800.0,1030.137,,True,False,False,False,False,True
N80,1900972800.0,1139.7261,,True,False,False,False,False,True
N80,1922572800.0,1400.0,55.550266,False,False,False,True,True,True
N80,1938124800.0,682.67535,,True,False,False,False,False,True
N80,1954540800.0,679.3681,,True,False,False,False,False,True
N80,1957996800.0,1500.0,,True,False,False,False,False,True
N80,1990828800.0,1400.0,,True,False,False,False,False,True
